"id","id_str","full_text","username",""
"1.66E+18","1.66E+18","dan Mikhail Gorbachev Dom itu menyampaikan PSI menilai ketentuan dalam UU Pemilu saat ini melanggar Pasal 27 Ayat (1) dan Pasal 28D Ayat (1) UUD NRI 1945.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","sedangkan ketiadaan batas usia minimal bagi seseorang untuk menjadi menteri menunjukkan tidak adanya persamaan kedudukan dan perlakuan itu bagi mereka yang hendak menjadi capres-cawapres.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","berhenti, diberhentikan, atau tidak dapat melakukan kewajibannya secara bersamaan dalam masa jabatannya yang diatur dalam Pasal 8 Ayat (3) UUD NRI 1945. Dengan demikian,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Untuk menjadi menteri, tidak ada batas usia minimal. Menteri dapat melaksanakan tugas kepresidenan, seketika presiden dan wakil presiden mangkat,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Lebih lanjut, Francine selaku kuasa hukum dari pemohon yang merupakan kader-kader muda PSI, yaitu Anthony Winza, Danik Eka Rahmaningtyas, Dedek Prayudi,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Kedua pasal tersebut, lanjut dia, mengamanatkan adanya persamaan kedudukan dan perlakuan bagi setiap warga negara Indonesia di mata hukum,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Saat ini, Pasal 169 huruf q UU Pemilu mengatur batas usia minimal sebagai capres dan cawapres adalah 40 tahun, padahal dalam kedua aturan UU Pemilu sebelumnya,  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","#RelawanRumahAspirasiPrabowoSubianto #RAPS08 #optimismajuðŸ‡®ðŸ‡© #optimismajuðŸ‡®ðŸ‡© #indonesiamajuðŸ‡®ðŸ‡© #bersamakitabisa #allinprabowo2024 #prabowosubianto #relawanprabowosubianto #prabowosubiantopresiden2024\n#jokowibersamaprabowo #GibranBersamaPrabowo https://t.co/AZ5Pc9fHe1","HeppyTampubolo1",""
"1.66E+18","1.66E+18","Seandainya skenario itu terjadi tentu akan mengubah landscape politik, bisa jadi yang dirugikan adalah PDIP karena PDIP pasti akan pecah dan kalau pecah pasti akan kalah, #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","GRP 08 ini terbentuk yang pertama di Solo dan Indonesia. Harapan kami, GRP 08 tidak hanya di Solo, tetapi bisa menjadi gerakan nasional."" paparnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Pandangan ini disampaikan oleh Analis Politik Universitas Al-Azhar Ujang Komarudin saat diminta tanggapannya mengenai judicial review terhadap Undang-Undang (UU) Nomor 7 Tahun 2017 tentang Pemilu ke Mahkamah Konstitusi (MK). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Pasti PDIP terpecah karena satu sisi dukung Ganjar, satu sisi Gibran juga kader PDIP, Jokowi juga kader PDIP itu juga pasti pecah dan itu berbahaya bagi PDIP kalau seandainya Gibran jadi,"" ujarnya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Khususnya, Pasal 169 huruf q tentang batas minimal usia capres dan cawapres oleh Partai Solidaritas Indonesia (PSI).  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Lebih jauh Adhin mengatakan, GRP 08 tidak berhubungan dengan 15 organisasi sukarelawan Jokowi Gibran yang sebelumnya menyatakan dukungan kepada Prabowo di Angkringan Omah Semar Jajar, Laweyan, beberapa waktu lalu.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Menurutnya, bila dikaitkan untuk membuka jalan bagi Gibran wajar saja lantaran PSI adalah pendukung Presiden Joko Widodo (Jokowi).  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Dirinya menambahkan, peta politik pasti akan berubah seandainya duet Prabowo-Gibran terjadi. Hal ini pun bakal merugikan PDIP karena dukungannya bisa terbelah.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Jadi kalau di politik mungkin mungkin saja, tapi kemungkinannya kecil. Walaupun gugatan judicial review dikabulkan oleh Mahkamah Konstitusi,"" kata Ujang, Kamis (1/6/2023). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","itu dinamika yang terjadi ke depan kalau Gibran dipasangkan dengan Prabowo, tutup Ujang. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Pilpres 2024, Pengamat Ungkap Peluang Duet Prabowo-Gibran #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto\nhttps://t.co/bzIxzHXOBZ","tono14045",""
"1.66E+18","1.66E+18","Namun, Ujang mengapresiasi Gibran yang terlihat menolak menjadi cawapres karena belum cukup pengalaman maupun rekam jejak. Kata dia, Gibran memilih sikap bijak. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Namun munculnya wacana ini dinilai bakal mendapat perlawanan dari PDIP. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","â€œAngka 08 itu sudah dari pusat. Itu semua gerakan semua relawan yang mendukung Pak Prabowo, paparnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Dijelaskan Ujang, walaupun gugatan ini dinilai juga sebagai pintu untuk Gibran menjadi kandidat cawapres. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Ya memang batas usia pencapresan sedang digugat oleh PSI, PSI kan Jokowi banget artinya ke Gibran lah dukungannya, ya saya melihatnya itu hak PSI untuk menggugat,"" kata Ujang. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","JAKARTA - Wacana memasangkan Prabowo Subianto dengan Wali Kota Surakarta Gibran Rakabuming Raka mengemuka jelang Pilpres 2024. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Jadi kalau di politik mungkin mungkin saja, tapi kemungkinannya kecil.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Menurut Ujang, kemungkinan Gibran dipasangkan dengan Prabowo juga kecil.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Jadi yang dikatakan Gibran bijak, seandainya gugatan itu diketuk palu oleh MK, Ketua MK-nya adik iparnya Jokowi, maka Gibran pun belum cukup umur pengalaman dan sebagainya,"" ujarnya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Inisiator aksi yakni Adhin, mengklaim bahwa sejumlah sukarawan Joko Widodo (Jokowi) bergabung dalam kegiatan tersebut.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Aksi seni tersebut sebagai wujud dukungan kepada Prabowo Subianto sebagai calon Presiden 2024.\n#SemuaDukungPrabowo #ManutJokowi","alfisahdinardi",""
"1.66E+18","1.66E+18","Bukan tempat mencaci maki, bukan tempat saling menyerang."" ungkapnya\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œBukan ajang menyebarkan hoaks, karena kita adalah bangsa yang pancasilais, ungkapnya\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œJadi termasuk Projo dan Jokowi Mania, serta mereka yang sejak awal mendukung Pak Prabowo, jelasnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œLalu kami melukis wajah Pak PS (Prabowo Subianto) di kain batik, juga simbol logo Gerakan Rakyat untuk Prabowo di sebelahnya. terang Adhin selaku koordinator aksi.\n#SemuaDukungPrabowo #ManutJokowi""","alfisahdinardi",""
"1.66E+18","1.66E+18","Melukis di Kain Batik, GRP 08 Solo Deklarasi Dukung Prabowo Jadi Presiden\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto https://t.co/2ugg8p7hUI","alfisahdinardi",""
"1.66E+18","1.66E+18","Setelah meresmikan belasan titik air bersih di Sumbawa, kini Prabowo lakukan pencarian titik air di Gunung Kidul.\n\n#prabowo #prabowosubianto #airbersih #sumbawa #gunungkidul #dekade08 #mendingprabowo #terusmajubersamaprabowo https://t.co/kZgf5YIAbH","dekade_08",""
"1.66E+18","1.66E+18","Adhin menambahkan, GRP 08 merupakan organisasi sukarelawan Prabowo dari kalangan milenial.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Usai melukis wajah Prabowo Subianto, mereka mendeklarasikan dukungan untuk Prabowo.\n#SemuaDukungPrabowo #ManutJokowi","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œSudah menjadi kewajiban kami di Solo untuk menjadikan Pak Prabowo sebagai presiden berikutnya, ungkap dia.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Kita tahu kondisi politik belakangan ini. Tidak perlu saya jelaskan panjang lebar."" ungkap dia.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œKami ada 40 orang untuk awal dan pertama kali, terang Adhin selaku koordinator aksi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Dengan semua berpegang pada nilai Pancasila, Gus Fawait meyakini Pemilu 2024 akan menjadi betul-betul pesta demokrasi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Kami melakukan gerakan yang anggotanya dulu milenialnya pendukung Pak Jokowi."" jelasnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œDi mana Pak Jokowi secara tersirat menunjuk Pak Prabowo sebagai penerusnya kelak. ungkap dia.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","SOLO, - Sekitar 40 orang yang mengatasnamakan Gerakan Rakyat untuk Prabowo (GRP) 08 menggelar aksi melukis wajah Prabowo Subianto pada kain batik di depan Kopi Puspa Laweyan, Solo, Kamis (1/6/2023) siang.\n#SemuaDukungPrabowo #ManutJokowi","alfisahdinardi",""
"1.66E+18","1.66E+18","Prabowo Subianto: Semua Partai Sahabat, Terserah Mau Suka atau Tidak dengan Saya\n\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto https://t.co/SEBTnVAJXx","inang_hasiholan",""
"1.66E+18","1.66E+18","Alasan memberikan dukungan kepada Prabowo, menurut Adhin tidak lepas dari dinamika politik yang akhir-akhir ini terjadi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Acara ini kami awali di Kopi Puspa Jalan Sidoluhur bersamaan memperingati Hari Lahirnya Pancasila."" terang Adhin selaku koordinator aksi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Kedatangan Prabowo ini mendapatkan respons yang positif dari para jamaah Majelis Rasulullah. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Tak hanya pengendalian wabah, pemulihan ekonomi juga berhasil pasca pandemi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Kolaborasi Jokowi-Prabowo Disebut Wujud Pengamalan Nilai Pancasila\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto https://t.co/b77Dk585ED","alfisahdinardi",""
"1.66E+18","1.66E+18","Saat ini, kolaborasi dengan peran masing-masing dinilai telah berhasil.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","SURABAYA - Kolaborasi antara Prabowo Subianto dengan Presiden Jokowi yang sudah terjalin selama ini dinilai sebagai salah satu bukti penerapan nilai-nilai Pancasila.\n#SemuaDukungPrabowo #ManutJokowi","alfisahdinardi",""
"1.66E+18","1.66E+18","Kolaborasi semacam ini disebutnya tidak ditemukan di negara lain.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Dan saya yakin di 2024, apalagi pernyataan Ketua Umum kami Pak Prabowo Subianto."" ujarnya.\n#SemuaDukungPrabowo #ManutJokowi""","alfisahdinardi",""
"1.66E+18","1.66E+18","Meskipun berkompetisi di 2019, justru hari ini berkolaborasi bahkan sangat erat sekali,"" kata politisi yang juga Bendahara DPD Gerindra Jatim dalam penjelasannya kepada wartawan, Kamis (1/6/2023).\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Sepanjang perjalanannya menuju mimbar hingga ketika ia akan meninggalkan lokasi, banyak jemaah yang meminta bersalaman serta berfoto dengan Prabowo. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œKomentar begini kan tidak kita temui di calon-calon di negara yang lain. ujarnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Sekalipun keduanya pernah berkontestasi di Pilpres 2019 lalu, namun kedua tokoh tersebut saat ini berkolaborasi untuk bangsa.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œItu adalah salah satu perwujudan nilai pancasila, ujarnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Menurut Gus Fawait, Indonesia memiliki banyak anugerah.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Di mana Habib Munzir bin Fuad Al Musawa meninggal di usia 40 tahun. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Hal ini disampaikan Ketua Fraksi Partai Gerindra DPRD Jatim M Fawait di momentum Hari Pancasila 1 Juni 2023.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Prabowo yang sekarang menjadi Menteri Pertahanan ini pun disebut sebagai tokoh yang mewarisi nilai-nilai yang terkandung dalam Pancasila.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Dengan salah satunya adalah Dewan Syuro Majelis Rasulullah Habib Nabiel bin Fuad Al Musawa. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œBeliau menyampaikan para calon Presiden merupakan orang baik semua. ujarnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Salah satunya, adalah upaya pengendalian pandemi Covid-19 beberapa waktu lalu.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Sekadar informasi, haul ini digelar dalam rangka memperingati wafatnya mantan pimpinan Majelis Rasulullah itu pada 15 September 2013. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œPesan kami, kalau nanti Allah takdirkan menjadi pemimpin Indonesia, jangan lupain Majelis Rasulullah,â€ tutur Habib Nabiel di hadapan Prabowo di Pancoran, Jakarta Selatan, Minggu (28/5/2023). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Ia tiba di lokasi pada pukul 10:20 WIB. Kedatangannya langsung disambut para petinggi Majelis Rasulullah yang sudah berkumpul di hadapan makam Habib Munzir bin Fuad Al Musawa. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Prabowo pun masih terus berupaya menambah sumber air lagi dengan terus mencari dan mengarahkan tim guna mencoba teknik baru untuk mencari sumber air bersih di lepas pantai.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Menanggapi itu, Prabowo mendekrasikan diri, ingin menghabiskan sisa hidupnya untuk bangsa. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Oleh karena itulah ia mendoakan, Prabowo masuk kategori pemimpin ideal ini. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œKedua, pesan saya adalah tolong jaga bangsa dan rakyat Indonesia. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Menurutnya, pemimpin ideal bagi Majelis Rasulullah adalah sosok yang fokus membela rakyat kecil, bukan â€˜bandar dan cukongâ€™. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Ketua Dewan Syuro Majelis Rasulullah Habib Nabiel bin Fuad Al Musawa menyatakan dukungan kepada Ketua Umum Prabowo Subianto untuk maju sebagai calon presiden (capres) di Pemilu 2024. Ia pun memberikan pesan khusus kepada Menteri Pertahanan RI itu. #SemuaDukungPrabowo #ManutJokowi","mingskyyy_",""
"1.66E+18","1.66E+18","â€œSaya sampaikan kepada seluruh TNI Polri melalui Babinsa dan Kades yang ada di pantai biasanya turun temurun mereka tahu di mana ada titik keluar air bersih. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Kami semua ini Pak Prabowo, rakyat kecil, kami hanya butuh pemimpin yang jujur, pemimpin yang benar-benar adil,â€ sambung Habib Nabiel. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Pesan Habib Nabiel ke Prabowo: Dukungan Kami Jangan Diibaratkan â€˜Mendorong Mobil Mogokâ€™\nhttps://t.co/359jmzC1ly #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Diberitakan sebelumnya, Prabowo hari ini menghadiri acar Haul Habib Munzir bin Fuad Al Musawa yang ke-10, yang digelar oleh Majelis Rasulullah di Jakarta, Minggu (28/5/2023). #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œSeandainya nanti saya diberikan tugas apapun, itulah yang saya wujudkan. Sisa hidup saya ingin wakafkan bangsa, negara, dan rakyat kita. Bila saya dipanggil oleh yang Maha Kuasa, saya ingin menghadap dengan senyum,â€ ucap Prabowo. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","â€œMudah-mudahan Pak Prabowo termasuk pemimpin yang jujur dan adil. Kita doakan mudah-mudahan Allah memberikan taufik wal hidayah kepada beliau, Allah sehatkan beliau, #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Biasanya dari pantai jaraknya 100 meter sampai 1 kilometer. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Di mana ketika sudah â€œmajuâ€ nanti, dikhawatirkan capres dari partai Gerindra itu lupa siapa Habib Nabiel serta jamaah di majelisnya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Allah mudahkan cita-citanya untuk kepentingan bangsa, negara, dan umat Islam di Indonesia,â€ pungkasnya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Ia juga menyatakan kesiapannya untuk kembali berlaga di kontestasi Pemilihan Presiden (Pilpres) 2024. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Habib Nabiel tak ingin Prabowo melihat dukungan Majelis Rasulullah bagaikan â€˜mendorong mobil mogokâ€™. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","mingskyyy_",""
"1.66E+18","1.66E+18","Ini potensi sangat besar dan sudah kita coba di Lombok Timur,â€ kata Prabowo. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","â€œAir adalah sumber kehidupan yang utama bagi seluruh masyarakat.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Fajar menambahkan bahwa sosok Prabowo dirasa pantas untuk meneruskan progres pekerjaan Jokowi.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Terbaru adalah 11 sumber air bersih di Sumbawa yang diresmikan akhir pekan lalu. Sedangkan sebelumnya, 20 titik sumur bor telah diresmikan di Dusun Kampih, #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Menurut Fajar Adinata, Ketua Gerakan Rakyat Prabowo (GRP) Solo, dalam deklarasi tersebut diikuti oleh anggota milenial yang dukung Jokowi, termasuk Projo dan juga Jokowi Mania.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Serius Antisipasi Krisis Air, Menhan Prabowo Subianto Resmikan Total 31 Sumber Air di NTB #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto\n\nhttps://t.co/IKYQamQbgG","tono14045",""
"1.66E+18","1.66E+18","Apa yang disampaikan pak Jokowi, kemudian pertemuan Gibran dengan pak Prabowo."" ungkapnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","Hal tersebut dilihat dari beberapa pertemuan beberapa agenda-agenda politik. Serta perpolitikan di indonesia.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Selain itu pihaknya ke depan berencana menambah jaringan ataupun bersinergi dengan yang dulunya relawan Jokowi ataupun juga Prabowo.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Dengan ditemukannya beberapa sumber mata air baru ini, tentu dapat mengurangi krisis air bersih di wilayah timur Indonesia,â€ katanya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Secara simbolis dukungan juga diwujudkan dengan membatik wajah Prabowo secara bersama-sama dan juga membatik logo Gerakan Rakyat Prabowo.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Dengan ditemukannya beberapa sumber mata air baru ini, tentu dapat mengurangi krisis air bersih di wilayah timur Indonesia,â€ katanya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Adapun 11 titik sumber air di Pulau Sumbawa tersebar di Sumbawa Barat 2 titik, Sumbawa Besar 3 titik, Dompu 2 titik dan Bima 3 titik.   #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Prabowo menegaskan bahwa program pencarian titik sumur bor ini adalah solusi bagi daerah yang mengalami kekeringan atau kesulitan air.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Program ini adalah kerja sama antara Kementerian Pertahanan, pakar Universitas Pertahanan dan pemerintah setempat.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Prabowo menjelaskan di setiap satu titik pembangunan sumur bor tersebut terdapat dua tandon yang masing-masing berisi 5.500 liter air.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Fajar berharap deklarasi Gerakan Rakyat Prabowo perdana di Solo ini dapat menjadi percontohan dan menularkan di daerah-daerah lainnya di Indonesia.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Desa Teruwai, Kecamatan Pujut, Kabupaten Lombok Tengah pada Februari 2023 lalu. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","A A A SUMBAWA - Menteri Pertahanan (Menhan) Prabowo Subianto meresmikan total 31 titik sumber air di Nusa Tenggara Barat (NTB) sebagai langkah serius untuk mengantisipasi ancaman krisis air. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Rincian 20 titik sumber air di Pulau Lombok tersebar di Lombok Timur 9 titik, Lombok Tengah 7 titik, dan Lombok Utara 4 titik. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","â€œItu buat kami, di tarik garis lurusnya pak Jokowi dan mas Gibran memang mendukung ini, ungkapnya.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","alfisahdinardi",""
"1.66E+18","1.66E+18","â€œTerakhir sikap kami milenial Kota Solo meyakini bahwa pertemuan mas Gibran dengan Pak Prabowo Subianto bagian dari dukungan Pak Prabowo Subianto. kata Fajar Adinata.\n#SemuaDukungPrabowo #ManutJokowi""","alfisahdinardi",""
"1.66E+18","1.66E+18","Relawan Jokowi di Solo Membatik Wajah Prabowo, Bentuk Dukungan Sebagai Calon Presiden 2024\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto https://t.co/qi3ZwlVINc","alfisahdinardi",""
"1.66E+18","1.66E+18","Insya Allah, insya Allah doakan saja, jawab Prabowo. Kedatangan Tim U-17 Persib di Qatar merupakan salah satu hadiah yang diberikan Prabowo atas prestasi mereka  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
"1.66E+18","1.66E+18","Dukungan dinyatakan secara lisan yang diawali dari pernyataan yang dibacakan oleh Fajar Adinata, Ketua Gerakan Rakyat Prabowo (GRP) Solo.\n#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","alfisahdinardi",""
"1.66E+18","1.66E+18","Prabowo yang juga merupakan pendiri akademi sepak bola Yayasan Akademi Nusantara Bersatu, mengirim 22 pemain, 1 pelatih, dan 1 asisten pelatih tim U-17 Persib untuk menimba ilmu sepak bola di Qatar.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tono14045",""
"1.66E+18","1.66E+18","Garuda Yaksa! Terima kasih Bapak Prabowo!"" seru para pemain sambil menyanyikan yel-yel ucapan terima kasih.  #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto""","tono14045",""
